# gamma0 gamma1 gamma2 gamma3 log_central_pressure1_cgs log_central_pressure2_cgs
3.617061549763520567e-01 8.075463200001351538e-01 -1.827900482605405996e-01 9.630878320511827850e-03 1.011707813262381816e+35 6.580280136173418233e+34
1.295510912820984073e+00 -2.663277575599004021e-01 6.252068688174770850e-02 -4.140951670660025265e-03 1.571987297613680114e+35 1.212530808829040158e+35
5.440385207887008523e-01 3.129019134764715604e-01 -3.988779057134028694e-02 7.958746253018202143e-04 2.100566250833708320e+35 1.259660172051687239e+35
1.045255517473041129e+00 1.070728104141849268e-01 -2.195250399048576453e-02 7.850664567122034917e-04 7.513115179053365028e+34 6.119038253043750401e+34
4.833297257344764675e-01 5.960297683770658939e-01 -1.111924881055880998e-01 4.748760029743911634e-03 9.557463179220333870e+34 5.874477212980671160e+34
3.209799054756830028e-01 8.046061122176658698e-01 -1.740336758210594692e-01 9.188001350447918408e-03 1.116609025727511794e+35 6.394013303030121757e+34
3.954141383318632297e-01 8.439286575030829907e-01 -1.955593130019022963e-01 1.066755094291481007e-02 7.612801770778834951e+34 5.668057633212161548e+34
2.150465676582453967e-01 8.693010389027631124e-01 -1.766461004274975100e-01 9.166414357460168569e-03 8.621350159525242374e+34 7.958751239899584875e+34
5.839848286499017549e-01 2.009751720915980699e-01 -1.005995328871734165e-02 -8.581514733480707317e-04 3.038498602546475120e+35 1.466223565292771206e+35
3.873139808962156039e-01 7.957499112053076917e-01 -1.735536738133328649e-01 9.217953662148420380e-03 6.752430897598851018e+34 6.682599020397597529e+34
1.109623614319031226e+00 9.036101145958766456e-02 -3.344852414317376482e-02 2.192368430125516028e-03 8.638379596305631090e+34 6.079588058763879732e+34
7.189226967881945374e-01 1.434123629732200755e-01 -6.288358166048369467e-03 -8.312245893049993121e-04 2.000661749531978109e+35 1.425395021132405735e+35
5.407230850325935867e-01 2.580263809683128184e-01 -1.698349572863691592e-02 -8.809035083946437040e-04 1.868486935491940435e+35 1.458529225411495112e+35
2.169329393791629423e-01 6.556435775929253529e-01 -1.033620432569398589e-01 4.189890644486069481e-03 1.779984653221573475e+35 8.772981096329654630e+34
1.475891520857802508e+00 -2.586778673872904832e-01 3.568141311953216405e-02 -1.299547487824090223e-03 1.312504843006848430e+35 6.356567042897070045e+34
4.065715568816383740e-01 3.879322792179868973e-01 -5.188766869113844993e-02 1.658438343178508757e-03 2.156110320976504075e+35 1.782256058809546437e+35
9.576948442357477997e-01 -1.417169985101148638e-02 1.927563578601894367e-02 -1.923507865450522526e-03 1.439017720549156506e+35 1.307547941752797814e+35
3.231606122110423640e-01 4.669479617713524489e-01 -7.032211610686088521e-02 2.920199862533898530e-03 2.733887334822490631e+35 1.607207362075632790e+35
1.012841064501678545e+00 -8.361117570903786600e-02 3.621196243064606773e-02 -3.111644117825931952e-03 1.589678413079988076e+35 1.406299570012454765e+35
1.410468696823487855e+00 -2.405248543418076757e-01 3.811943876769894463e-02 -1.769505362017787268e-03 1.760794936162072041e+35 6.171006888776115451e+34
3.952520556797732842e-01 5.249708228942462362e-01 -9.253501996916309313e-02 4.483577721448395691e-03 1.575690708933962709e+35 1.042358012043108841e+35
3.960980861074149817e-01 4.912545613667786970e-01 -7.665798564240715318e-02 3.017415776858427701e-03 1.428525889225378112e+35 1.141466706771781539e+35
4.463076852545798112e-01 5.505204335907283308e-01 -1.034282251024554039e-01 4.673054855340481005e-03 1.208830782713753035e+35 9.121476686596315566e+34
5.880598938429243416e-01 5.685060550285764291e-01 -1.330632849366113202e-01 7.438200495696799426e-03 1.047479380194209864e+35 6.385447502143310523e+34
5.007661451291512966e-01 4.777263257781364514e-01 -7.055693379347476035e-02 2.064809365135578372e-03 1.068631072679076016e+35 6.836250161300951752e+34
1.208726761858815113e+00 -3.270929882563610586e-02 -7.861240182970068158e-03 9.920060974982975507e-04 1.025426098214853127e+35 7.079850931018453983e+34
3.594131097342828651e-01 5.682653216269100138e-01 -1.009206749844748785e-01 4.199012634885062288e-03 1.645237340699703354e+35 1.084679560671667114e+35
6.029902637596298298e-01 3.806453910467042512e-01 -6.495668612388852403e-02 2.935934053490998376e-03 1.059607306284007476e+35 9.462611783704751720e+34
6.510040909675038900e-01 3.822464813501686431e-01 -7.759785027987693706e-02 4.234493308947239951e-03 1.014374881326099296e+35 9.886238312534901898e+34
5.751573159129739210e-01 2.974073265537217625e-01 -3.503886809591393037e-02 3.469527708385091065e-04 2.220240384049403886e+35 1.000646922385917967e+35
5.354069885361674164e-01 6.567175717648544575e-01 -1.531447640169984192e-01 8.151051307926572564e-03 8.129917078894915929e+34 6.679105306117433934e+34
2.169789446600223215e-01 8.212316122007686792e-01 -1.582830796547499697e-01 7.843727697334865190e-03 9.076488307147160633e+34 8.373002906166967136e+34
9.737893199757521323e-01 1.854748646951783209e-01 -4.572533070724666554e-02 2.027863660447856969e-03 8.062853258523503486e+34 7.163267135163764498e+34
6.056093925622065832e-01 5.108895089303530090e-01 -1.148495498042114427e-01 6.368942905964743162e-03 1.194392556111961670e+35 6.371253102276263812e+34
4.001540505945256898e-01 4.452022310597848476e-01 -6.937760210359843194e-02 2.662450015482164829e-03 2.526216816984160159e+35 1.260690608552725644e+35
2.262753609186621828e-01 5.966197880231227657e-01 -1.020252599134239824e-01 5.040774373793807141e-03 2.850610068510431440e+35 1.314085641352961977e+35
4.660676314819408583e-01 4.826653558885493078e-01 -7.120242688978332957e-02 2.105812542650490390e-03 9.497053302569034617e+34 9.358256766007204462e+34
4.490859001848970244e-01 5.879339394301378308e-01 -1.179601490279647696e-01 5.446032843627580076e-03 1.169317094434376733e+35 8.911763839924887312e+34
2.591853625872423406e-01 5.651284250126656916e-01 -9.068259239333886779e-02 3.776130271545947124e-03 1.834293120743998802e+35 1.634949526604992593e+35
6.944752762482594433e-01 2.087865618842632831e-01 -2.081632780681065553e-02 -3.081935280457566515e-04 2.585465809871698805e+35 8.722820628289988251e+34
4.162164524558139012e-01 5.495926910727650938e-01 -9.952532696887096686e-02 4.905395696812473068e-03 1.237551791451812659e+35 9.162054479112319954e+34
1.158695102670644239e+00 -1.128602322685667569e-01 3.932926421785255117e-02 -3.273385301062884441e-03 1.038736199025114450e+35 7.486186014763636257e+34
1.283671145689770920e+00 -1.364398900841355955e-01 2.209742463765993620e-02 -1.258780726914398174e-03 9.157356652969249670e+34 8.494151518101389466e+34
1.201111245741587341e+00 -5.289832070222812849e-02 8.993676146691555531e-03 -1.136917479059180438e-03 9.797915480830850605e+34 6.531140307899217547e+34
5.039464132639317473e-01 3.921210766480705545e-01 -5.901493907070540917e-02 1.816809863073348208e-03 1.375863300801876891e+35 1.367037289932693968e+35
3.201562298185388067e-01 4.793930044764166953e-01 -6.543928522139012827e-02 2.023575721965865677e-03 2.244412603278117884e+35 1.292112698856060911e+35
5.679294537814477684e-01 3.166873230193376076e-01 -4.758893659087119060e-02 1.662594953078082912e-03 3.060785139746478245e+35 1.009044763072903615e+35
6.223238002439569483e-01 3.247214367482791353e-01 -4.835965407485717793e-02 1.843193105506994115e-03 1.087647207254661964e+35 1.076250457427419755e+35
1.498861635064562936e+00 -2.782968946010726530e-01 4.572440983024762123e-02 -2.053102486049625686e-03 1.001098045883557462e+35 5.717715155613855328e+34
1.118400100895479365e+00 5.812142595661212371e-03 7.138092818948159031e-04 -3.775381609083263389e-04 8.735392681289933922e+34 6.603953344908651750e+34
8.525871905377123694e-01 2.535437129793647326e-01 -4.016764126283533382e-02 9.465328914600393967e-04 6.888211063249112350e+34 6.461761580252766826e+34
6.556766362414998550e-01 2.828448439036415629e-01 -4.642752367523933499e-02 1.826488915422153905e-03 2.015818930445013507e+35 1.015163229293896628e+35
6.678393141736852501e-01 2.371929198859760446e-01 -3.333816146373692890e-02 1.268962255053055713e-03 1.697670124654144326e+35 1.287079709171981713e+35
4.617898547958257938e-01 4.403943555854447633e-01 -7.826586344376326720e-02 3.833385352840787755e-03 1.680778595176996324e+35 1.402451232156114430e+35
7.389309350078016037e-01 3.388007404474759343e-01 -6.788073714803606606e-02 3.326907340253362419e-03 9.133319346911561952e+34 7.711506980387409857e+34
3.866146844922252468e-01 6.884206765272201656e-01 -1.480015432074497650e-01 7.741058712815269797e-03 1.087967400183179308e+35 8.965274212150598438e+34
4.851102430297659640e-01 2.739452532945761964e-01 -2.021488734028537709e-02 -5.253831182607131061e-04 2.010069633021915658e+35 2.008703065939684315e+35
8.627706037139929451e-01 6.960493570333167734e-02 -3.348488194765619156e-03 -2.011341034415633144e-04 2.538049120958714606e+35 1.077172292319065633e+35
5.929751879898751410e-01 2.082482621599615336e-01 -1.072932195070039688e-02 -8.965595765085806806e-04 1.855383163481529022e+35 1.732149163012160707e+35
2.539543359413380386e-01 5.221798960057446592e-01 -6.322524340233259821e-02 1.310535583042817627e-03 1.539197261352677962e+35 1.465581848219861631e+35
7.643184667317400871e-01 3.900447984123668332e-01 -8.428500636000275936e-02 4.513568439670157841e-03 6.986181279951942406e+34 6.356331955510248371e+34
1.004509762633642556e+00 1.204644254563982664e-01 -3.083211213831182212e-02 1.669947993046429126e-03 1.004892215617123458e+35 7.187372287404607676e+34
3.938351492974051515e-01 4.845933086348563346e-01 -7.516765079400110350e-02 2.999848971509863713e-03 1.581357094290115219e+35 1.115957244696842214e+35
8.827780247291806548e-01 1.255536986440902170e-01 -1.962603602252023169e-02 8.858051706436137485e-04 1.398831316738303853e+35 8.962972379703885308e+34
7.873341519761019036e-01 8.367134232858464138e-02 8.271043708660419033e-03 -1.818187400459650872e-03 1.730371009902605141e+35 1.406858072200933728e+35
9.777991801833989527e-01 3.013679324191248163e-02 -2.398667000592968543e-03 -1.098259826349507162e-04 2.369178828863190632e+35 8.211576061486385227e+34
5.979156804688769977e-01 6.751391899376109063e-01 -1.696542249120891743e-01 9.612232994897331254e-03 7.173342217569319301e+34 5.768338597278500964e+34
2.748639203643910567e-01 8.817332427783790560e-01 -1.855945121803300457e-01 9.234110530230599245e-03 8.789243802515034218e+34 6.002352332177365651e+34
2.105934496902612252e-01 5.360954034447216188e-01 -6.710294103860550696e-02 1.627582441037988062e-03 2.134008807203085055e+35 1.505270523940733155e+35
2.768651642028844284e-01 5.436625089556109680e-01 -8.682004622846960229e-02 3.651902113837991390e-03 2.166041773699754878e+35 1.492426288964515392e+35
1.216102061946595203e+00 -6.254631220849900253e-02 8.584365872311922399e-03 -8.147164607883933870e-04 1.221860779321671728e+35 5.660733045950343297e+34
7.005898090433689829e-01 2.408770382818633538e-01 -3.076374203620628814e-02 4.008226878961400124e-04 1.353722251589471861e+35 1.064655578390075385e+35
2.561735143284098459e-01 8.190903037173704604e-01 -1.684521121430560819e-01 8.874696402312887492e-03 1.122135504484734640e+35 6.986468686632919303e+34
7.192766554829435055e-01 2.207284626495076008e-01 -2.590587023551483778e-02 3.100988134465534137e-04 1.373887513528567180e+35 9.945019751992781300e+34
9.404886672617595034e-01 7.594325206217922286e-02 -4.548960324542565895e-03 -5.896735536328205542e-04 1.035052602985943448e+35 1.008824068692499761e+35
1.054572450281339613e+00 1.818291142261420357e-01 -5.508065309382654401e-02 3.497765635400293047e-03 7.155133876397447189e+34 5.488234934278923031e+34
2.164369051516155384e-01 8.154867617255444623e-01 -1.600066730415739269e-01 8.255836100531635871e-03 9.356910823883765754e+34 8.967346814220209255e+34
8.029408076564233943e-01 1.862178993558383233e-01 -3.681076133034318076e-02 2.049119011632620502e-03 1.709851355354547275e+35 1.115708907414992873e+35
5.343787831143151923e-01 7.317021836512397348e-01 -1.799968772152011343e-01 9.774943986105254223e-03 7.739817101844181215e+34 5.764477196217009388e+34
2.259307705609074346e-01 7.111790353551579180e-01 -1.218824024507263876e-01 5.273781370093356090e-03 1.494681766871160976e+35 7.859117556544180746e+34
2.239743930476193190e-01 5.424388967582380872e-01 -7.486499637686408470e-02 2.379408006197069724e-03 3.143193063726291290e+35 1.236763936511738721e+35
6.477181648327007268e-01 4.407108051666966397e-01 -9.323100044090046334e-02 4.160614268157500524e-03 1.120647586081148183e+35 7.667528215387919416e+34
2.228714970370134218e-01 5.802583733343810168e-01 -8.806204466069780801e-02 3.267191048830821783e-03 2.042555405022734721e+35 1.481260643534152770e+35
3.614386295050479037e-01 3.977660081245070200e-01 -4.693515456300469124e-02 9.041214675984550996e-04 2.200066622346757575e+35 1.924257286415408284e+35
1.306605471069366420e+00 -7.056834678802653693e-02 -1.620809791309453692e-04 4.983179302164421429e-04 7.688245487311024061e+34 5.583737368354672277e+34
3.603179354732799489e-01 3.977290220942233390e-01 -4.653752832953650387e-02 7.863574542785393799e-04 2.538294854426321693e+35 1.739741929868082554e+35
5.939539701532254856e-01 3.665434300994898642e-01 -6.182180675297099803e-02 2.539163816988589725e-03 1.253895414310798684e+35 1.050109249283652517e+35
8.123227908063545000e-01 2.655801466215890194e-01 -5.336926954121729016e-02 2.467054971674083417e-03 8.885181236306175849e+34 8.512001296980376855e+34
3.449312795393871811e-01 7.673215770284661508e-01 -1.519788492334854246e-01 7.558083435903770707e-03 7.173867213970809734e+34 6.907349120788853552e+34
6.220529333167813535e-01 2.074436982333466573e-01 -1.513969066679457867e-02 -6.065856626871679244e-04 2.222872274079419253e+35 1.452675706696480869e+35
8.295158472795881588e-01 4.227745931475445501e-02 1.580893465482761592e-02 -2.195887823275417556e-03 2.191207811941250097e+35 1.274913337987632367e+35
4.762789716881252744e-01 6.932416313834114385e-01 -1.544235006300442858e-01 8.279955483830715376e-03 9.248876294600706213e+34 5.732277109815079808e+34
1.050275262361793249e+00 -2.645255949940543416e-02 1.418404854682689571e-02 -1.329262552939935050e-03 1.219151253276893694e+35 9.563142320913575886e+34
5.122356601079254279e-01 4.537161312324245466e-01 -8.472008678380907321e-02 4.081061773136342684e-03 1.460056978617698861e+35 1.025705062060469147e+35
1.136131614358135478e+00 6.760997158305009913e-02 -3.221952394890063853e-02 2.301437652716735623e-03 1.016219986908336401e+35 6.012585146391237124e+34
1.060460089779932780e+00 8.192967843422918617e-02 -1.422581448829155978e-02 -1.311039885144163811e-04 8.200457901908660194e+34 6.084398879360322261e+34
3.912140102699088184e-01 6.863122380853483584e-01 -1.366322176167223124e-01 6.425954246193526717e-03 1.132033800679882580e+35 6.305884500250812184e+34
6.993616385380667655e-01 2.155692556220800693e-01 -2.738928490206587671e-02 3.845539137420095083e-04 1.847613132049192419e+35 1.184699875684816242e+35
5.774147807640399588e-01 7.114515003149326500e-01 -1.742386249550433308e-01 9.450060492959565239e-03 6.261196887009102163e+34 5.592886091466820086e+34
2.472777728863509716e-01 8.813513103456833697e-01 -1.912511202850040171e-01 9.784881558841622765e-03 9.564874425363116738e+34 7.977202906049471203e+34
5.702940541805643360e-01 5.697767960509018126e-01 -1.278437791918019539e-01 6.403690369999941352e-03 9.794971611268105679e+34 7.010537996446462310e+34
1.040205685659498780e+00 -4.109985601404103628e-02 1.343988177133666195e-02 -9.072095962766314444e-04 1.399239411704171223e+35 1.323886329511552682e+35
5.950513902590229831e-01 4.340422150596591200e-01 -8.863788182998118270e-02 4.257932272561307588e-03 1.255171186681785972e+35 9.710607106930482328e+34
7.680125173093622637e-01 2.882574298323157813e-01 -5.704593012811737945e-02 2.466422042219968205e-03 1.199819579537297288e+35 7.833197580262482487e+34
4.968428695531525996e-01 5.931816290075142550e-01 -1.255156622068822891e-01 5.969785383162147865e-03 1.034778273111414280e+35 8.023851200486568168e+34
2.594557010721857404e-01 6.562112668045090302e-01 -1.122153988957348414e-01 5.087666245244773511e-03 1.400673565589164281e+35 9.608839716148537389e+34
3.238134722071139282e-01 5.814590846673159952e-01 -9.804700543474427488e-02 4.293976272907221690e-03 1.320538817656281313e+35 1.157196303726624211e+35
1.269966243587494326e+00 -3.193649632197516786e-03 -1.255618918950353151e-02 1.933189449954139465e-04 6.908656579553228010e+34 4.999002608944572441e+34
